id1,affil1,affil_tokens,affil_tokens_labeled
8186,"Philipps University, Marburg, Germany",Philipps University; Marburg; Germany,Philipps University<ORG>; Marburg<GPE>; Germany<GPE>
7377,"Philipps-University Marburg, Marburg, Germany",Philipps-University; Marburg; Germany,Philipps-University<ORG>; Marburg<GPE>; Germany<GPE>
4682,"Piazza Leonardo da Vinci, Milano, Italy",Piazza Leonardo da Vinci; Milano; Italy,Piazza Leonardo da Vinci<FAC>; Milano<GPE>; Italy<GPE>
8741,"Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127",Pisa KDD Laboratory; Computer Science Department; University of Pisa; Pisa; Italy,Pisa KDD Laboratory<ORG>; Computer Science Department<ORG>; University of Pisa<ORG>; Pisa<GPE>; Italy<GPE>
8739,"Pisa KDD Laboratory, ISTI---CNR, Pisa, Italy 56124",Pisa KDD Laboratory; ISTI; CNR; Pisa; Italy; 56124,Pisa KDD Laboratory<ORG>; ISTI<ORG>; CNR<ORG>; Pisa<GPE>; Italy<GPE>; 56124<CARDINAL>
8738,"Pisa KDD Laboratory, ISTI---CNR, Pisa, Italy 56124 and Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127",Pisa KDD Laboratory; ISTI; CNR; Pisa; Italy; 56124; Computer Science Department; University of Pisa,Pisa KDD Laboratory<ORG>; ISTI<ORG>; CNR<ORG>; Pisa<GPE>; Italy<GPE>; 56124<CARDINAL>; Computer Science Department<ORG>; University of Pisa<ORG>
6597,Ploytechnic Univ.,Ploytechnic Univ,Ploytechnic Univ<ORG>
4854,Pohang University of Science and Technology,Pohang University of Science and Technology,Pohang University of Science and Technology<ORG>
8493,"Pohang University of Science and Technology, Gyungbuk, Korea",Pohang University of Science and Technology; Gyungbuk; Korea,Pohang University of Science and Technology<ORG>; Gyungbuk<GPE>; Korea<GPE>
3842,Politecnico di Milano,Politecnico di Milano,Politecnico di Milano<ORG>
7776,"Politecnico di Milano, Dipartimento di Elettronica e Informazione, Piazza L. Da Vinci, 32, 20133 Milano, Italy; E-mail: pozzi@elet.polimi.it",Politecnico di Milano; Dipartimento di Elettronica e Informazione; Piazza L. Da Vinci; 32; 20133; Milano; Italy,Politecnico di Milano<ORG>; Dipartimento di Elettronica e Informazione<ORG>; Piazza L. Da Vinci<FAC>; 32<CARDINAL>; 20133<CARDINAL>; Milano<GPE>; Italy<GPE>
7814,"Politecnico di Milano, Dipartimento di Elettronica e Informazione, Piazza Leonardo da Vinci 32, 20133 Milano, Italy; E-mail: barbara.pernici@polimi.it",Politecnico di Milano; Dipartimento di Elettronica e Informazione; Piazza Leonardo da Vinci; Milano; Italy,Politecnico di Milano<ORG>; Dipartimento di Elettronica e Informazione<ORG>; Piazza Leonardo da Vinci<FAC>; Milano<GPE>; Italy<GPE>
6334,"Politecnico di Milano, Milan, Italy",Politecnico di Milano; Milan; Italy,Politecnico di Milano<ORG>; Milan<GPE>; Italy<GPE>
4618,"Politecnico di Milano, Milano, Italy",Politecnico di Milano; Milano; Italy,Politecnico di Milano<ORG>; Milano<GPE>; Italy<GPE>
7740,"Politecnico di Milano, Milano, Italy; e-mail: pernici@elet.polimi.it",Politecnico di Milano; Milano; Italy,Politecnico di Milano<ORG>; Milano<GPE>; Italy<GPE>
9044,"Politecnico di Milano, Piazza Leonardo da Vinci, Milano, Italy",Politecnico di Milano; Piazza Leonardo da Vinci; Milano; Italy,Politecnico di Milano<ORG>; Piazza Leonardo da Vinci<FAC>; Milano<GPE>; Italy<GPE>
7583,"Politecnico di Torino, Torino, Italy",Politecnico di Torino; Torino; Italy,Politecnico di Torino<ORG>; Torino<GPE>; Italy<GPE>
8111,"Politecnico di Torino, Turin, Italy",Politecnico di Torino; Turin; Italy,Politecnico di Torino<ORG>; Turin<GPE>; Italy<GPE>
9382,"Polytechnic Institute of New York University, Brooklyn, USA 11201",Polytechnic Institute of New York University; Brooklyn; USA; 11201,Polytechnic Institute of New York University<ORG>; Brooklyn<GPE>; USA<GPE>; 11201<CARDINAL>
4829,Polytechnic University,Polytechnic University,Polytechnic University<ORG>
9445,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile<ORG>
9404,"Pontificia Universidad Católica de Chile, Chile",Pontificia Universidad Católica de Chile; Chile,Pontificia Universidad Católica de Chile<ORG>; Chile<GPE>
2821,Portland State University,Portland State University,Portland State University<ORG>
5445,"Portland State University, Portand, OR",Portland State University; Portand; OR,Portland State University<ORG>; Portand<GPE>; OR<GPE>
3059,"Portland State University, Portland, OR",Portland State University; Portland; OR,Portland State University<ORG>; Portland<GPE>; OR<GPE>
9796,"Portland State University, Portland, OR, USA",Portland State University; Portland; OR; USA,Portland State University<ORG>; Portland<GPE>; OR<GPE>; USA<GPE>
6555,"Praktische Informatik IV, FernUniversitäit Hagen, D-58084, Hagen, Germany",D-58084; Hagen; Germany,D-58084<WORK_OF_ART>; Hagen<GPE>; Germany<GPE>
4985,Princeton University,Princeton University,Princeton University<ORG>
2480,"Princeton University, Princeton, NJ",Princeton University; Princeton; NJ,Princeton University<ORG>; Princeton<GPE>; NJ<GPE>
5997,"Princeton University, Princeton, NJ, USA",Princeton University; Princeton; NJ; USA,Princeton University<ORG>; Princeton<GPE>; NJ<GPE>; USA<GPE>
3961,"PRISM Laboratory, University of Versailles, France",PRISM Laboratory; University of Versailles; France,PRISM Laboratory<ORG>; University of Versailles<ORG>; France<GPE>
988,"PRISM Laboratory, Versailles, France",PRISM Laboratory; Versailles; France,PRISM Laboratory<ORG>; Versailles<GPE>; France<GPE>
8026,"Procom Technology Inc., Irvine, California, CA",Procom Technology Inc.; Irvine; California; CA,Procom Technology Inc.<ORG>; Irvine<GPE>; California<GPE>; CA<GPE>
3689,"Procom Technology, Irvine, CA, USA",Procom Technology; Irvine; CA; USA,Procom Technology<ORG>; Irvine<GPE>; CA<GPE>; USA<GPE>
6540,PSPL Ltd. Pune,PSPL Ltd.; Pune,PSPL Ltd.<ORG>; Pune<GPE>
9636,PSU,PSU,PSU<ORG>
809,"PTU NetWeaver AS TREX, SAP AG, Walldorf, Germany",PTU NetWeaver; TREX; SAP AG; Walldorf; Germany,PTU NetWeaver<ORG>; TREX<ORG>; SAP AG<ORG>; Walldorf<GPE>; Germany<GPE>
3279,PUC Chile,PUC; Chile,PUC<GPE>; Chile<GPE>
1394,Purdue University,Purdue University,Purdue University<ORG>
7284,"Purdue University West Lafayette, IN",Purdue University; Lafayette; IN,Purdue University<ORG>; Lafayette<GPE>; IN<GPE>
4748,"Purdue University, Lafayette, IN",Purdue University; Lafayette; IN,Purdue University<ORG>; Lafayette<GPE>; IN<GPE>
8061,"Purdue University, USA",Purdue University; USA,Purdue University<ORG>; USA<GPE>
272,"Purdue University, West Lafayette",Purdue University; West Lafayette,Purdue University<ORG>; West Lafayette<GPE>
8,"Purdue University, West Lafayette, IN",Purdue University; West Lafayette; IN,Purdue University<ORG>; West Lafayette<GPE>; IN<GPE>
5795,"Purdue University, West Lafayette, IN, USA",Purdue University; West Lafayette; IN; USA,Purdue University<ORG>; West Lafayette<GPE>; IN<GPE>; USA<GPE>
436,"Purdue University, West Lafayette, Indiana",Purdue University; West Lafayette; Indiana,Purdue University<ORG>; West Lafayette<GPE>; Indiana<GPE>
8761,"Purdue University, West Lafayette, USA",Purdue University; West Lafayette; USA,Purdue University<ORG>; West Lafayette<GPE>; USA<GPE>
8619,"Queen Mary, University of London, London, UK E1 4NS",Queen Mary; University of London; London; UK,Queen Mary<ORG>; University of London<ORG>; London<GPE>; UK<GPE>
9502,"R.A. Computer Technology Institute and Computer Engineering and Informatics Department, University of Patras, Rio, Greece",R.A. Computer Technology Institute; Computer Engineering and Informatics Department; University of Patras; Rio; Greece,R.A. Computer Technology Institute<ORG>; Computer Engineering and Informatics Department<ORG>; University of Patras<ORG>; Rio<GPE>; Greece<GPE>
251,"RA Computer Technology Institute, Athens, Greece",RA Computer Technology Institute; Athens; Greece,RA Computer Technology Institute<ORG>; Athens<GPE>; Greece<GPE>
2438,Renmin University of China,Renmin University of China,Renmin University of China<ORG>
2425,"Renmin University of China, Beijing, China",Renmin University of China; Beijing; China,Renmin University of China<ORG>; Beijing<GPE>; China<GPE>
4564,"Rensselaer Polytechnic Institute, Troy, New York",Rensselaer Polytechnic Institute; Troy; New York,Rensselaer Polytechnic Institute<ORG>; Troy<GPE>; New York<GPE>
3196,"Rensselaer Polytechnic Institute, Troy, NY",Rensselaer Polytechnic Institute; Troy; NY,Rensselaer Polytechnic Institute<ORG>; Troy<GPE>; NY<GPE>
6635,"Retail Solutions Group, NCR Corporation",Retail Solutions Group; NCR Corporation,Retail Solutions Group<ORG>; NCR Corporation<ORG>
5716,"RMIT University, Melbourne, Australia",RMIT University; Melbourne; Australia,RMIT University<ORG>; Melbourne<GPE>; Australia<GPE>
8789,"RMIT University, Victoria, Australia",RMIT University; Victoria; Australia,RMIT University<ORG>; Victoria<GPE>; Australia<GPE>
7792,"Robert H. Smith School of Business and UMIACS, University of Maryland, College Park, MD 20742, USA",Robert H. Smith School of Business; UMIACS; University of Maryland; College Park; MD; 20742; USA,Robert H. Smith School of Business<ORG>; UMIACS<ORG>; University of Maryland<ORG>; College Park<GPE>; MD<GPE>; 20742<CARDINAL>; USA<GPE>
8369,"Robotics Institute, Carnegie-Mellon University",Robotics Institute; Carnegie-Mellon University,Robotics Institute<ORG>; Carnegie-Mellon University<ORG>
9495,"Room 511B, William M.W. Mong Engineering Building, The Chinese University of Hong Kong, Shatin, Hong Kong",511B; William M.W. Mong Engineering Building; The Chinese University of Hong Kong; Shatin; Hong Kong,511B<CARDINAL>; William M.W. Mong Engineering Building<FAC>; The Chinese University of Hong Kong<ORG>; Shatin<GPE>; Hong Kong<GPE>
9493,"Room 609, William M.W. Mong Engineering Building, The Chinese University of Hong Kong, Shatin, Hong Kong",609; William M.W. Mong Engineering Building; The Chinese University of Hong Kong; Shatin; Hong Kong,609<CARDINAL>; William M.W. Mong Engineering Building<FAC>; The Chinese University of Hong Kong<ORG>; Shatin<GPE>; Hong Kong<GPE>
9494,"Room 707, Sir Run Run Shaw Building, Hong Kong Baptist University, Kowloon Tong, Hong Kong",707; Sir Run Run Shaw Building; Hong Kong Baptist University; Kowloon Tong; Hong Kong,707<CARDINAL>; Sir Run Run Shaw Building<FAC>; Hong Kong Baptist University<ORG>; Kowloon Tong<GPE>; Hong Kong<GPE>
4,Rutgers University,Rutgers University,Rutgers University<ORG>
8204,"Rutgers University, Murray Hill, NJ",Rutgers University; Murray Hill; NJ,Rutgers University<ORG>; Murray Hill<GPE>; NJ<GPE>
8759,"Rutgers University, Newark, USA",Rutgers University; Newark; USA,Rutgers University<ORG>; Newark<GPE>; USA<GPE>
9434,"Rutgers University, Newark, USA 07102",Rutgers University; Newark; USA; 07102,Rutgers University<ORG>; Newark<GPE>; USA<GPE>; 07102<CARDINAL>
4476,"Rutgers University, Piscataway, NJ",Rutgers University; Piscataway; NJ,Rutgers University<ORG>; Piscataway<GPE>; NJ<GPE>
5866,"Rutgers University, Piscataway, NJ, USA",Rutgers University; Piscataway; NJ; USA,Rutgers University<ORG>; Piscataway<GPE>; NJ<GPE>; USA<GPE>
3402,RWTH Aachen,RWTH Aachen,RWTH Aachen<PERSON>
2626,"RWTH Aachen University, Aachen, Germany",RWTH Aachen University; Aachen; Germany,RWTH Aachen University<ORG>; Aachen<GPE>; Germany<GPE>
114,"RWTH Aachen University, Germany",RWTH Aachen University; Germany,RWTH Aachen University<ORG>; Germany<GPE>
1459,"RWTH Aachen, Informatik V (Information Systems), Aachen, Germany",RWTH; Aachen; Informatik V; Germany,RWTH<ORG>; Aachen<GPE>; Informatik V<ORG>; Germany<GPE>
8914,"RWTH, Aachen, Germany",RWTH; Aachen; Germany,RWTH<ORG>; Aachen<GPE>; Germany<GPE>
2681,"Saarland University Database Group, Saarbrücken, Germany",Saarland University Database Group; Saarbrücken; Germany,Saarland University Database Group<ORG>; Saarbrücken<GPE>; Germany<GPE>
5098,"Saarland University, Saarbrücken, Germany",Saarland University; Saarbrücken; Germany,Saarland University<ORG>; Saarbrücken<GPE>; Germany<GPE>
5840,"Samsung Electronics Co., Ltd., Hwang, South Korea","Samsung Electronics Co., Ltd.; Hwang; South Korea","Samsung Electronics Co., Ltd.<ORG>; Hwang<GPE>; South Korea<GPE>"
6276,"Samsung Electronics Co., Ltd., Hwasung-City, South Korea","Samsung Electronics Co., Ltd.; Hwasung-City; South Korea","Samsung Electronics Co., Ltd.<ORG>; Hwasung-City<GPE>; South Korea<GPE>"
824,"Samsung Electronics, Hwasung, Gyeonggi-Do, Korea",Samsung Electronics; Hwasung; Gyeonggi-Do; Korea,Samsung Electronics<ORG>; Hwasung<GPE>; Gyeonggi-Do<GPE>; Korea<GPE>
1288,San Diego Supercomputer Center,San Diego Supercomputer Center,San Diego Supercomputer Center<ORG>
1684,"San Diego Supercomputer Center, University of California San Diego",San Diego Supercomputer Center; University of California San Diego,San Diego Supercomputer Center<ORG>; University of California San Diego<ORG>
7656,"San Diego Supercomputer Center, University of California San Diego, La Jolla, CA",San Diego Supercomputer Center; University of California San Diego; La Jolla; CA,San Diego Supercomputer Center<ORG>; University of California San Diego<ORG>; La Jolla<GPE>; CA<GPE>
1016,"San Diego Supercomputer Center, University of California, San Diego",San Diego Supercomputer Center; University of California; San Diego,San Diego Supercomputer Center<ORG>; University of California<ORG>; San Diego<GPE>
882,"San Diego Supercomputer Center, University of California, San Diego, CA",San Diego Supercomputer Center; University of California; San Diego; CA,San Diego Supercomputer Center<ORG>; University of California<ORG>; San Diego<GPE>; CA<GPE>
2097,Santa Clara University,Santa Clara University,Santa Clara University<ORG>
8257,"Santa Clara University, Santa Clara, CA",Santa Clara University; Santa Clara; CA,Santa Clara University<ORG>; Santa Clara<GPE>; CA<GPE>
4592,SAP,SAP,SAP<ORG>
3102,"SAP AG, Dietmar-Hopp-Allee, Walldorf, Germany",SAP AG; Dietmar-Hopp-Allee; Walldorf; Germany,SAP AG<ORG>; Dietmar-Hopp-Allee<FAC>; Walldorf<GPE>; Germany<GPE>
6324,"SAP AG, Hidelberg, Germany",SAP AG; Hidelberg; Germany,SAP AG<ORG>; Hidelberg<GPE>; Germany<GPE>
810,"SAP AG, Walldorf, Germany",SAP AG; Walldorf; Germany,SAP AG<ORG>; Walldorf<GPE>; Germany<GPE>
9368,"SAP AG, Walldorf, Germany 69190",SAP AG; Walldorf; Germany; 69190,SAP AG<ORG>; Walldorf<GPE>; Germany<GPE>; 69190<CARDINAL>
4617,"SAP Labs, Palo Alto, CA",SAP Labs; Palo Alto; CA,SAP Labs<ORG>; Palo Alto<GPE>; CA<GPE>
2039,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","SAP Research Center; Palo Alto, LLC; Palo Alto; CA","SAP Research Center<ORG>; Palo Alto, LLC<GPE>; Palo Alto<GPE>; CA<GPE>"
8717,"SAPIENZA Università di Roma, Roma, Italy",SAPIENZA Università di Roma; Roma; Italy,SAPIENZA Università di Roma<ORG>; Roma<GPE>; Italy<GPE>
1954,"School of Comp. Sci., Florida Intl. University, Miami, FL",School of Comp. Sci.; Florida Intl. University; Miami; FL,School of Comp. Sci.<ORG>; Florida Intl. University<ORG>; Miami<GPE>; FL<GPE>
8872,"School of Computer and Communication Sciences EPFL, Lausanne, Switzerland 1010",School of Computer and Communication Sciences; EPFL; Lausanne; Switzerland,School of Computer and Communication Sciences<ORG>; EPFL<ORG>; Lausanne<GPE>; Switzerland<GPE>
8371,"School of Computer and Communication Sciences, École Polytechnique Fédérale de Lausanne, (EPFL), Switzerland",School of Computer and Communication Sciences; École Polytechnique Fédérale de Lausanne; EPFL; Switzerland,School of Computer and Communication Sciences<ORG>; École Polytechnique Fédérale de Lausanne<ORG>; EPFL<ORG>; Switzerland<GPE>
2637,"School of Computer and Communication Sciences, Switzerland",School of Computer and Communication Sciences; Switzerland,School of Computer and Communication Sciences<ORG>; Switzerland<GPE>
7939,"School of Computer Engineering, Nanyang Technological University",School of Computer Engineering; Nanyang Technological University,School of Computer Engineering<ORG>; Nanyang Technological University<ORG>
8689,"School of Computer Engineering, Nanyang Technological University, Singapore, Singapore",School of Computer Engineering; Nanyang Technological University; Singapore,School of Computer Engineering<ORG>; Nanyang Technological University<ORG>; Singapore<GPE>
9327,"School of Computer Engineering, Nanyang Technological University, Singapore, Singapore 639798",School of Computer Engineering; Nanyang Technological University; Singapore; 639798,School of Computer Engineering<ORG>; Nanyang Technological University<ORG>; Singapore<GPE>; 639798<CARDINAL>
6562,"School of Computer Engr, Seoul National University, Seoul, Korea",School of Computer Engr; Seoul National University; Seoul; Korea,School of Computer Engr<ORG>; Seoul National University<ORG>; Seoul<GPE>; Korea<GPE>
1261,"School of Computer Science & Engineering, The University of New South Wales, Sydney, NSW, Australia",School of Computer Science & Engineering; The University of New South Wales; Sydney; NSW; Australia,School of Computer Science & Engineering<ORG>; The University of New South Wales<ORG>; Sydney<GPE>; NSW<GPE>; Australia<GPE>
8139,"School of Computer Science and Engineering University of New South Wales, Australia",School of Computer Science and Engineering; University of New South Wales; Australia,School of Computer Science and Engineering<ORG>; University of New South Wales<ORG>; Australia<GPE>
8352,"School of Computer Science and Engineering, The Hebrew University of Jerusalem, Israel",School of Computer Science and Engineering; The Hebrew University of Jerusalem; Israel,School of Computer Science and Engineering<ORG>; The Hebrew University of Jerusalem<ORG>; Israel<GPE>
1326,"School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel",School of Computer Science and Engineering; The Hebrew University of Jerusalem; Jerusalem; Israel,School of Computer Science and Engineering<ORG>; The Hebrew University of Jerusalem<ORG>; Jerusalem<GPE>; Israel<GPE>
7771,"School of Computer Science and Engineering, The University of New South Wales, Sydney 2052 NSW, Australia; E-mail: anne@cse.unsw.edu.au",The University of New South Wales; Sydney; NSW; Australia,The University of New South Wales<ORG>; Sydney<GPE>; NSW<GPE>; Australia<GPE>
